0.540274,647007736.231278
0.540878,774738534.981839
0.544345,701855186.990513
0.545593,978081009.797567
0.550295,613678602.175878
0.550600,649583680.092216
0.550939,1216062935.578215
0.551787,1044763955.286964
0.552059,1063328973.706766
0.553282,1155178826.448420
0.553384,1041583500.936862
0.555834,475624652.910702
0.556073,1110569162.569039
0.556516,693793435.643843
0.556618,1112612485.984550
0.556652,995887050.742542
0.556754,1101782645.252011
0.556959,1104684281.180727
0.557027,985061926.918915
0.557163,431924758.472024
0.557232,1154180805.671266
0.557402,1118149863.192199
0.557880,1061902343.709000
0.558392,859769959.403131
0.558460,276631929.751623
0.559246,1056818618.254158
0.559383,681402111.069065
0.559451,1092069441.139864
0.559588,1112810177.259742
0.559998,687448107.636739
0.560135,279026747.307191
0.560169,1085121842.023163
0.560272,1277016207.828368
0.560306,1104188147.231565
0.560682,1006824599.283527
0.560750,316052826.076625
0.560887,1095596291.715692
0.561093,1082395590.710027
0.561127,1087230345.973467
0.561298,1163161951.681950
0.561503,883833350.611721
0.561606,319532761.335111
0.561640,678056240.266340
0.561914,292662540.134206
0.562017,1211342761.831110
0.562223,567371626.330795
0.562257,800486226.861808
0.562326,1260151238.917461
0.562703,302922861.071869
0.562737,1017394088.084815
0.562874,1214994862.960465
0.562977,717644236.485839
0.563217,1257496112.591671
0.563320,1328483703.557519
0.563423,1044835921.291864
0.563457,524916630.376858
0.563628,732200133.473713
0.563766,1163013251.993690
0.563903,1035193472.963600
0.564006,1089935650.608925
0.564109,1122735176.083736
0.564212,265909242.442694
0.564521,1204143289.624571
0.564658,1037355460.469359
0.564692,731224594.597915
0.564830,1118821955.309499
0.564933,1035771458.594575
0.565036,1069138723.949776
0.565104,280422138.411361
0.565139,821553689.393701
0.565276,306625885.562505
0.565345,1288104188.790262
0.565414,1245694548.484964
0.565517,980206938.733369
0.565723,1011568513.766358
0.565792,969189841.677576
0.565826,292561661.419667
0.565895,1352944211.247785
0.565998,1043881692.277369
0.566170,347660683.943323
0.566514,366819443.203230
0.566617,582834191.108625
0.566651,1087730376.941506
0.566754,669320363.559023
0.566858,645385797.474496
